"caja";"fact_anul";"fact_cred";"codi_clie";"codi_fact";"vcr_num_fac";"vcr_fecha";"vcr_suman";"vcr_iva";"vcr_tipo";"vcr_divisa";"usuario"
"004";FALSO;FALSO;"0003775";"0000126329";"0000619";"2019-03-13";5.04;0.60;E;USD;"009"
"004";FALSO;FALSO;"0003782";"0000125475";"0000337";"2019-03-01";20.18;2.42;E;USD;"005"
"003";FALSO;FALSO;"0003785";"0000126997";"0000345";"2019-03-21";21.70;2.60;O;USD;"010"
"004";FALSO;FALSO;"0003790";"0000127139";"0000901";"2019-03-23";9.20;1.10;E;USD;"005"
"004";FALSO;FALSO;"0003807";"0000127479";"0000999";"2019-03-27";44.42;5.33;E;USD;"010"
"004";FALSO;FALSO;"0003807";"0000130450";"0002107";"2019-04-30";123.77;14.85;E;USD;"009"
"003";FALSO;FALSO;"0003826";"0000125294";"0000111";"2019-02-27";6.83;0.82;E;USD;"010"
"004";FALSO;FALSO;"0003826";"0000127518";"0001018";"2019-03-27";18.13;2.18;E;USD;"010"
"003";FALSO;FALSO;"0003827";"0000124583";"0000011";"2019-02-18";3.66;0.44;E;USD;"010"
"003";FALSO;FALSO;"0003827";"0000124950";"0000069";"2019-02-22";17.20;2.06;E;USD;"010"
"004";FALSO;FALSO;"0003827";"0000126002";"0000519";"2019-03-11";9.46;1.14;E;USD;"005"
"004";FALSO;FALSO;"0003827";"0000126058";"0000540";"2019-03-11";7.57;0.91;E;USD;"005"
"004";FALSO;FALSO;"0003827";"0000126884";"0000807";"2019-03-20";24.96;3.00;E;USD;"010"
"004";FALSO;FALSO;"0003827";"0000127935";"0001152";"2019-04-02";12.14;1.46;E;USD;"005"
"004";FALSO;FALSO;"0003827";"0000127936";"0001153";"2019-04-02";7.10;0.85;E;USD;"005"
"004";FALSO;FALSO;"0003828";"0000130472";"0002115";"2019-04-30";8.12;0.97;E;USD;"009"
"003";FALSO;FALSO;"0003830";"0000127132";"0000359";"2019-03-23";4.51;0.54;E;USD;"010"
"003";FALSO;FALSO;"0003836";"0000124987";"0000076";"2019-02-22";4.72;0.57;E;USD;"010"
"004";FALSO;FALSO;"0003854";"0000125788";"0000439";"2019-03-07";5.62;0.67;E;USD;"011"
"004";FALSO;FALSO;"0003854";"0000129417";"0001699";"2019-04-17";12.10;1.45;E;USD;"011"
"003";FALSO;FALSO;"0003860";"0000127185";"0000372";"2019-03-23";113.41;13.61;E;USD;"005"
"003";FALSO;FALSO;"0003878";"0000124604";"0000016";"2019-02-18";2.96;0.36;E;USD;"010"
"003";FALSO;FALSO;"0003878";"0000124608";"0000017";"2019-02-18";5.04;0.60;E;USD;"010"
"004";FALSO;FALSO;"0003918";"0000128098";"0001218";"2019-04-03";6.88;0.77;E;USD;"005"
"003";FALSO;FALSO;"0003919";"0000126498";"0000279";"2019-03-15";13.07;1.57;E;USD;"010"
"004";FALSO;FALSO;"0003922";"0000126166";"0000573";"2019-03-12";10.04;1.20;E;USD;"005"
"004";FALSO;FALSO;"0003935";"0000125879";"0000476";"2019-03-08";4.51;0.54;E;USD;"011"
"004";FALSO;FALSO;"0003938";"0000125483";"0000342";"2019-03-01";9.20;1.10;E;USD;"005"
"004";FALSO;FALSO;"0003950";"0000129674";"0001794";"2019-04-22";5.45;0.65;E;USD;"005"
"004";FALSO;FALSO;"0003950";"0000129675";"0001795";"2019-04-22";8.55;1.00;E;USD;"011"
"004";FALSO;FALSO;"0003953";"0000124544";"0000007";"2019-02-18";2.05;0.25;E;USD;"005"
"004";FALSO;FALSO;"0003953";"0000126145";"0000565";"2019-03-12";3.64;0.44;E;USD;"005"
"004";FALSO;FALSO;"0003953";"0000127313";"0000950";"2019-03-26";2.31;0.28;E;USD;"009"
"004";FALSO;FALSO;"0003957";"0000126427";"0000653";"2019-03-14";7.62;0.88;E;USD;"005"
"004";FALSO;FALSO;"0003964";"0000130326";"0002055";"2019-04-29";25.80;3.10;E;USD;"011"
"003";FALSO;FALSO;"0003967";"0000125609";"0000156";"2019-03-06";6.12;0.73;E;USD;"010"
"003";FALSO;FALSO;"0003967";"0000128317";"0000482";"2019-04-05";5.69;0.68;E;USD;"009"
"004";FALSO;FALSO;"0003968";"0000125023";"0000210";"2019-02-23";4.47;0.54;E;USD;"005"
"003";FALSO;FALSO;"0003968";"0000125713";"0000166";"2019-03-07";6.22;0.75;E;USD;"010"
"004";FALSO;FALSO;"0003968";"0000125718";"0000406";"2019-03-07";1.43;0.17;E;USD;"005"
"003";FALSO;FALSO;"0003968";"0000126862";"0000325";"2019-03-20";4.47;0.54;E;USD;"010"
"004";FALSO;FALSO;"0003968";"0000128878";"0001502";"2019-04-11";3.22;0.39;E;USD;"009"
"004";FALSO;FALSO;"0003968";"0000129045";"0001587";"2019-04-12";5.69;0.68;E;USD;"005"
"004";FALSO;FALSO;"0003976";"0000124757";"0000104";"2019-02-20";15.54;1.86;E;USD;"010"
"003";FALSO;FALSO;"0003984";"0000126725";"0000310";"2019-03-19";40.20;4.82;E;USD;"010"
"004";FALSO;FALSO;"0003984";"0000129395";"0001689";"2019-04-17";28.96;3.48;E;USD;"009"
"004";FALSO;FALSO;"0003993";"0000129985";"0001921";"2019-04-25";25.17;3.02;E;USD;"011"
"003";FALSO;FALSO;"0003996";"0000125031";"0000081";"2019-02-23";13.96;1.62;E;USD;"010"
"003";FALSO;FALSO;"0003996";"0000125032";"0000082";"2019-02-23";3.21;0.39;E;USD;"010"
"003";FALSO;FALSO;"0003996";"0000125033";"0000083";"2019-02-23";17.93;2.15;E;USD;"010"
"004";FALSO;FALSO;"0003996";"0000126076";"0000544";"2019-03-11";3.32;0.40;E;USD;"005"
"003";FALSO;FALSO;"0004008";"0000125004";"0000078";"2019-02-22";16.83;2.02;E;USD;"010"
"004";FALSO;FALSO;"0004008";"0000127741";"0001089";"2019-03-29";3.53;0.42;E;USD;"005"
"004";FALSO;FALSO;"0004008";"0000128991";"0001562";"2019-04-12";3.53;0.42;E;USD;"005"
"004";FALSO;FALSO;"0004013";"0000129461";"0001719";"2019-04-18";6.96;0.84;E;USD;"011"
"004";FALSO;FALSO;"0004014";"0000127729";"0001087";"2019-03-29";7.72;0.93;E;USD;"005"
"004";FALSO;FALSO;"0004023";"0000127108";"0000888";"2019-03-22";28.08;3.37;E;USD;"005"
"004";FALSO;FALSO;"0004023";"0000127109";"0000889";"2019-03-22";3.75;0.45;E;USD;"009"
"004";FALSO;FALSO;"0004024";"0000126149";"0000567";"2019-03-12";3.48;0.42;E;USD;"009"
"003";FALSO;FALSO;"0004028";"0000124896";"0000064";"2019-02-21";3.26;0.39;E;USD;"010"
"004";FALSO;FALSO;"0004031";"0000125353";"0000300";"2019-02-28";1.56;0.19;E;USD;"009"
"004";FALSO;FALSO;"0004031";"0000126362";"0000633";"2019-03-14";7.68;0.92;E;USD;"005"
"004";FALSO;FALSO;"0004031";"0000129494";"0001728";"2019-04-18";6.21;0.75;E;USD;"011"
"004";FALSO;FALSO;"0004031";"0000129973";"0001915";"2019-04-25";11.47;1.38;E;USD;"011"
"003";FALSO;FALSO;"0004034";"0000125098";"0000087";"2019-02-25";32.41;3.89;E;USD;"010"
"004";FALSO;FALSO;"0004034";"0000125648";"0000384";"2019-03-06";40.88;4.91;E;USD;"011"
"004";FALSO;FALSO;"0004034";"0000127608";"0001046";"2019-03-28";21.65;2.60;E;USD;"010"
"004";FALSO;FALSO;"0004042";"0000126425";"0000652";"2019-03-14";26.39;3.17;E;USD;"009"
"004";FALSO;FALSO;"0004042";"0000126448";"0000659";"2019-03-15";0.89;0.11;E;USD;"005"
"004";FALSO;FALSO;"0004042";"0000126721";"0000750";"2019-03-19";1.21;0.15;E;USD;"009"
"004";FALSO;FALSO;"0004063";"0000128584";"0001390";"2019-04-09";6.74;0.81;E;USD;"005"
"004";FALSO;FALSO;"0004111";"0000128259";"0001268";"2019-04-05";14.96;1.80;E;USD;"005"
"004";FALSO;FALSO;"0004112";"0000126254";"0000589";"2019-03-13";19.16;2.30;E;USD;"009"
"004";FALSO;FALSO;"0004112";"0000126749";"0000760";"2019-03-19";13.40;1.61;E;USD;"009"
"003";FALSO;FALSO;"0004112";"0000130089";"0000600";"2019-04-26";12.50;1.50;E;USD;"010"
"004";FALSO;FALSO;"0004116";"0000128492";"0001351";"2019-04-08";6.58;0.79;E;USD;"005"
"004";FALSO;FALSO;"0004126";"0000125996";"0000517";"2019-03-11";20.22;2.43;E;USD;"005"
"004";FALSO;FALSO;"0004137";"0000125755";"0000423";"2019-03-07";8.04;0.96;E;USD;"009"
"004";FALSO;FALSO;"0004137";"0000125758";"0000425";"2019-03-07";6.70;0.80;E;USD;"009"
"004";FALSO;FALSO;"0004137";"0000126821";"0000784";"2019-03-20";86.93;10.43;E;USD;"005"
"004";FALSO;FALSO;"0004137";"0000126822";"0000785";"2019-03-20";41.07;4.93;E;USD;"010"
"004";FALSO;FALSO;"0004137";"0000128969";"0001551";"2019-04-12";13.04;1.56;E;USD;"005"
"004";FALSO;FALSO;"0004137";"0000129252";"0001647";"2019-04-16";81.21;9.75;E;USD;"011"
"004";FALSO;FALSO;"0004137";"0000129521";"0001738";"2019-04-18";9.64;1.16;E;USD;"011"
"004";FALSO;FALSO;"0004137";"0000130090";"0001963";"2019-04-26";123.84;14.86;E;USD;"011"
"004";FALSO;FALSO;"0004138";"0000130122";"0001978";"2019-04-26";7.90;0.95;E;USD;"009"
"003";FALSO;FALSO;"0004141";"0000125585";"0000153";"2019-03-02";6.83;0.82;E;USD;"010"
"003";FALSO;FALSO;"0004141";"0000125586";"0000154";"2019-03-02";3.75;0.45;E;USD;"010"
"004";FALSO;FALSO;"0004141";"0000128250";"0001263";"2019-04-05";3.53;0.42;E;USD;"005"
"004";FALSO;FALSO;"0004142";"0000125188";"0000274";"2019-02-26";17.41;2.09;E;USD;"005"
"004";FALSO;FALSO;"0004148";"0000124874";"0000152";"2019-02-21";22.39;2.69;E;USD;"009"
"004";FALSO;FALSO;"0004148";"0000126517";"0000683";"2019-03-15";11.99;1.44;E;USD;"005"
"004";FALSO;FALSO;"0004148";"0000127091";"0000877";"2019-03-22";9.78;1.17;E;USD;"009"
"004";FALSO;FALSO;"0004148";"0000129008";"0001569";"2019-04-12";10.96;1.32;E;USD;"005"
"004";FALSO;FALSO;"0004152";"0000130431";"0002095";"2019-04-30";11.34;1.36;E;USD;"009"
"003";FALSO;FALSO;"0004153";"0000126035";"0000191";"2019-03-11";19.91;2.39;E;USD;"010"
"004";FALSO;FALSO;"0004153";"0000130363";"0002068";"2019-04-30";11.21;1.35;E;USD;"005"
"004";FALSO;FALSO;"0004153";"0000130407";"0002086";"2019-04-30";13.26;1.59;E;USD;"009"
"004";FALSO;FALSO;"0004163";"0000126719";"0000748";"2019-03-19";30.22;3.63;E;USD;"009"
"004";FALSO;FALSO;"0004167";"0000125681";"0000395";"2019-03-06";15.09;1.81;E;USD;"011"
"004";FALSO;FALSO;"0004167";"0000125769";"0000431";"2019-03-07";13.88;1.67;E;USD;"009"
"004";FALSO;FALSO;"0004167";"0000125813";"0000448";"2019-03-08";18.71;2.25;E;USD;"011"
"004";FALSO;FALSO;"0004167";"0000125948";"0000503";"2019-03-09";7.59;0.91;E;USD;"009"
"004";FALSO;FALSO;"0004167";"0000126364";"0000634";"2019-03-14";5.31;0.64;E;USD;"005"
"004";FALSO;FALSO;"0004167";"0000126518";"0000684";"2019-03-15";5.58;0.67;E;USD;"005"
"004";FALSO;FALSO;"0004167";"0000126798";"0000778";"2019-03-19";10.98;1.32;E;USD;"010"
"004";FALSO;FALSO;"0004167";"0000127073";"0000873";"2019-03-22";16.52;1.98;E;USD;"009"
"004";FALSO;FALSO;"0004167";"0000127099";"0000883";"2019-03-22";5.94;0.71;E;USD;"005"
"003";FALSO;FALSO;"0004176";"0000126615";"0000294";"2019-03-18";5.00;0.60;E;USD;"010"
"004";FALSO;FALSO;"0004176";"0000128931";"0001527";"2019-04-12";30.16;3.59;E;USD;"005"
"004";FALSO;FALSO;"0004176";"0000128938";"0001530";"2019-04-12";3.44;0.41;E;USD;"005"
"004";FALSO;FALSO;"0004184";"0000128635";"0001410";"2019-04-09";42.28;5.07;E;USD;"009"
"004";FALSO;FALSO;"0004185";"0000126863";"0000801";"2019-03-20";3.43;0.41;E;USD;"010"
"004";FALSO;FALSO;"0004185";"0000128120";"0001224";"2019-04-03";4.11;0.49;E;USD;"009"
"004";FALSO;FALSO;"0004187";"0000125651";"0000386";"2019-03-06";11.52;1.38;E;USD;"011"
"003";FALSO;FALSO;"0004187";"0000127456";"0000403";"2019-03-27";12.77;1.53;E;USD;"009"
"004";FALSO;FALSO;"0004187";"0000128719";"0001446";"2019-04-10";7.68;0.92;E;USD;"009"
"004";FALSO;FALSO;"0004189";"0000126136";"0000562";"2019-03-12";6.96;0.84;E;USD;"009"
"004";FALSO;FALSO;"0004189";"0000128051";"0001200";"2019-04-03";6.96;0.84;E;USD;"005"
"004";FALSO;FALSO;"0004197";"0000126549";"0000695";"2019-03-16";7.90;0.95;E;USD;"005"
"004";FALSO;FALSO;"0004199";"0000127757";"0001100";"2019-03-29";12.68;1.52;E;USD;"005"
"004";FALSO;FALSO;"0004210";"0000127225";"0000927";"2019-03-25";16.16;1.94;E;USD;"005"
"004";FALSO;FALSO;"0004211";"0000129798";"0001851";"2019-04-23";11.43;1.37;E;USD;"009"
"004";FALSO;FALSO;"0004217";"0000127291";"0000948";"2019-03-25";25.31;3.04;E;USD;"010"
"004";FALSO;FALSO;"0004223";"0000124704";"0000088";"2019-02-19";50.71;6.09;E;USD;"005"
"004";FALSO;FALSO;"0004223";"0000124705";"0000089";"2019-02-19";21.93;2.63;E;USD;"009"
"004";FALSO;FALSO;"0004223";"0000124915";"0000171";"2019-02-22";103.27;12.39;E;USD;"005"
"004";FALSO;FALSO;"0004223";"0000127888";"0001135";"2019-04-01";7.77;0.93;E;USD;"005"
"004";FALSO;FALSO;"0004225";"0000125541";"0000354";"2019-03-02";21.66;2.60;E;USD;"006"
"003";FALSO;FALSO;"0004225";"0000126560";"0000286";"2019-03-16";17.46;2.10;E;USD;"010"
"004";FALSO;FALSO;"0004225";"0000127125";"0000894";"2019-03-23";29.38;3.53;E;USD;"009"
"004";FALSO;FALSO;"0004225";"0000127128";"0000896";"2019-03-23";2.59;0.31;E;USD;"009"
"004";FALSO;FALSO;"0004225";"0000127803";"0001111";"2019-03-30";22.42;2.69;E;USD;"005"
"004";FALSO;FALSO;"0004225";"0000128532";"0001367";"2019-04-08";5.63;0.68;E;USD;"005"
"004";FALSO;FALSO;"0004225";"0000129078";"0001597";"2019-04-13";34.55;4.15;E;USD;"005"
"004";FALSO;FALSO;"0004225";"0000129670";"0001793";"2019-04-22";16.30;1.96;E;USD;"005"
"004";FALSO;FALSO;"0004226";"0000124580";"0000032";"2019-02-18";1.87;0.22;E;USD;"009"
"004";FALSO;FALSO;"0004226";"0000125458";"0000330";"2019-03-01";4.33;0.52;E;USD;"005"
"003";FALSO;FALSO;"0004226";"0000126388";"0000256";"2019-03-14";3.21;0.39;E;USD;"009"
"004";FALSO;FALSO;"0004226";"0000126451";"0000660";"2019-03-15";3.61;0.43;E;USD;"005"
"004";FALSO;FALSO;"0004226";"0000128414";"0001325";"2019-04-06";4.06;0.49;E;USD;"009"
"004";FALSO;FALSO;"0004226";"0000129058";"0001591";"2019-04-13";10.54;1.26;E;USD;"005"
"004";FALSO;FALSO;"0004226";"0000129064";"0001593";"2019-04-13";5.31;0.64;E;USD;"005"
"004";FALSO;FALSO;"0004239";"0000125399";"0000314";"2019-02-28";11.30;1.36;E;USD;"009"
"004";FALSO;FALSO;"0004239";"0000126715";"0000746";"2019-03-19";12.73;1.53;E;USD;"009"
"003";FALSO;FALSO;"0004239";"0000127300";"0000380";"2019-03-26";6.56;0.79;E;USD;"010"
"003";FALSO;FALSO;"0004239";"0000129050";"0000522";"2019-04-13";12.73;1.53;E;USD;"010"
"004";FALSO;FALSO;"0004239";"0000129938";"0001904";"2019-04-25";6.03;0.72;E;USD;"011"
"004";FALSO;FALSO;"0004246";"0000124830";"0000136";"2019-02-21";8.44;1.01;E;USD;"005"
"003";FALSO;FALSO;"0004246";"0000125094";"0000086";"2019-02-25";11.21;1.35;E;USD;"010"
"004";FALSO;FALSO;"0004246";"0000128743";"0001461";"2019-04-10";25.45;3.05;E;USD;"009"
"004";FALSO;FALSO;"0004247";"0000129496";"0001729";"2019-04-18";4.42;0.53;E;USD;"009"
"004";FALSO;FALSO;"0004254";"0000124975";"0000196";"2019-02-22";29.73;3.57;E;USD;"009"
"004";FALSO;FALSO;"0004262";"0000124605";"0000046";"2019-02-18";22.26;2.62;E;USD;"009"
"004";FALSO;FALSO;"0004262";"0000124606";"0000047";"2019-02-18";4.78;0.57;E;USD;"009"
"003";FALSO;FALSO;"0004262";"0000128032";"0000452";"2019-04-03";18.17;2.13;E;USD;"010"
"003";FALSO;FALSO;"0004262";"0000128034";"0000453";"2019-04-03";22.34;2.68;E;USD;"009"
"004";FALSO;FALSO;"0004270";"0000128053";"0001201";"2019-04-03";2.90;0.35;O;USD;"005"
"004";FALSO;FALSO;"0004290";"0000126700";"0000742";"2019-03-18";76.93;9.23;E;USD;"009"
"004";FALSO;FALSO;"0004290";"0000129319";"0001666";"2019-04-16";224.18;26.90;E;USD;"011"
"004";FALSO;FALSO;"0004295";"0000129747";"0001825";"2019-04-23";8.04;0.96;E;USD;"009"
"004";FALSO;FALSO;"0004295";"0000129748";"0001826";"2019-04-23";5.18;0.62;E;USD;"009"
"004";FALSO;FALSO;"0004304";"0000127514";"0001015";"2019-03-27";9.66;1.16;E;USD;"010"
"004";FALSO;FALSO;"0004304";"0000128184";"0001249";"2019-04-04";10.90;1.31;E;USD;"005"
"004";FALSO;FALSO;"0004305";"0000126802";"0000780";"2019-03-19";13.00;1.56;E;USD;"010"
"004";FALSO;FALSO;"0004305";"0000130442";"0002102";"2019-04-30";5.35;0.64;E;USD;"009"
"003";FALSO;FALSO;"0004306";"0000127382";"0000394";"2019-03-26";42.00;5.04;E;USD;"010"
"003";FALSO;FALSO;"0004306";"0000127773";"0000429";"2019-03-30";5.57;0.67;E;USD;"010"
"004";VERDADERO;FALSO;"0004306";"0000127843";"0001124";"2019-04-01";19.64;2.36;E;USD;"005"
"004";FALSO;VERDADERO;"0004306";"0000128807";"0001475";"2019-04-11";16.47;1.98;C;USD;"005"
"004";FALSO;FALSO;"0004307";"0000124632";"0000058";"2019-02-18";22.17;2.66;E;USD;"009"
"003";FALSO;FALSO;"0004307";"0000125428";"0000138";"2019-03-01";32.21;3.87;E;USD;"010"
"004";FALSO;FALSO;"0004307";"0000125564";"0000363";"2019-03-02";19.93;2.39;E;USD;"006"
"004";FALSO;FALSO;"0004307";"0000125664";"0000391";"2019-03-06";20.76;2.49;E;USD;"011"
"004";FALSO;FALSO;"0004307";"0000125803";"0000443";"2019-03-08";31.09;3.73;E;USD;"005"
"004";FALSO;FALSO;"0004307";"0000125804";"0000444";"2019-03-08";6.54;0.78;E;USD;"011"
"004";FALSO;FALSO;"0004307";"0000125923";"0000493";"2019-03-09";9.46;1.14;E;USD;"005"
"003";FALSO;FALSO;"0004307";"0000126194";"0000224";"2019-03-12";5.04;0.60;E;USD;"005"
"004";FALSO;FALSO;"0004307";"0000126460";"0000667";"2019-03-15";2.37;0.28;E;USD;"005"
"004";FALSO;FALSO;"0004307";"0000126626";"0000713";"2019-03-18";27.90;3.35;E;USD;"005"
"004";FALSO;FALSO;"0004307";"0000127443";"0000987";"2019-03-27";4.42;0.53;E;USD;"005"
"003";FALSO;FALSO;"0004307";"0000127883";"0000443";"2019-04-01";19.71;2.37;E;USD;"010"
"003";FALSO;FALSO;"0004307";"0000127884";"0000444";"2019-04-01";2.77;0.33;E;USD;"010"
"003";FALSO;FALSO;"0004307";"0000127885";"0000445";"2019-04-01";9.02;1.08;E;USD;"010"
"003";FALSO;FALSO;"0004307";"0000128242";"0000471";"2019-04-05";12.14;1.46;E;USD;"010"
"004";FALSO;FALSO;"0004307";"0000128381";"0001310";"2019-04-06";19.37;2.32;E;USD;"009"
"004";FALSO;FALSO;"0004307";"0000128593";"0001395";"2019-04-09";12.23;1.47;E;USD;"005"
"004";FALSO;FALSO;"0004307";"0000128797";"0001474";"2019-04-10";5.98;0.72;E;USD;"009"
"004";FALSO;FALSO;"0004307";"0000128995";"0001564";"2019-04-12";38.35;4.60;E;USD;"005"
"004";FALSO;FALSO;"0004307";"0000128996";"0001565";"2019-04-12";5.16;0.62;E;USD;"005"
"003";FALSO;FALSO;"0004307";"0000129229";"0000531";"2019-04-16";3.57;0.43;E;USD;"011"
"004";FALSO;FALSO;"0004307";"0000129342";"0001673";"2019-04-17";16.68;2.00;E;USD;"011"
"004";FALSO;FALSO;"0004307";"0000129427";"0001701";"2019-04-17";12.81;1.54;E;USD;"011"
"004";FALSO;FALSO;"0004307";"0000129428";"0001702";"2019-04-17";4.29;0.51;E;USD;"011"
"003";FALSO;FALSO;"0004307";"0000129647";"0000579";"2019-04-22";17.29;2.07;E;USD;"010"
"004";FALSO;FALSO;"0004307";"0000129792";"0001847";"2019-04-23";18.13;2.18;E;USD;"009"
"004";FALSO;FALSO;"0004307";"0000129795";"0001849";"2019-04-23";17.29;2.07;E;USD;"009"
"004";FALSO;FALSO;"0004307";"0000130175";"0001995";"2019-04-27";11.03;1.32;E;USD;"005"
"004";FALSO;FALSO;"0004322";"0000128033";"0001191";"2019-04-03";8.35;1.00;E;USD;"005"
"004";FALSO;FALSO;"0004350";"0000129406";"0001694";"2019-04-17";76.12;9.13;E;USD;"009"
"004";FALSO;FALSO;"0004358";"0000127968";"0001163";"2019-04-02";6.51;0.78;E;USD;"005"
"004";FALSO;FALSO;"0004370";"0000126536";"0000690";"2019-03-15";6.51;0.78;E;USD;"009"
"004";FALSO;FALSO;"0004388";"0000126369";"0000635";"2019-03-14";17.41;2.09;E;USD;"005"
"004";FALSO;FALSO;"0004399";"0000127700";"0001077";"2019-03-29";3.48;0.42;E;USD;"005"
"004";FALSO;FALSO;"0004399";"0000128981";"0001556";"2019-04-12";5.45;0.65;E;USD;"005"
"004";FALSO;FALSO;"0004401";"0000127290";"0000947";"2019-03-25";5.74;0.69;E;USD;"010"
"004";FALSO;FALSO;"0004402";"0000128252";"0001264";"2019-04-05";9.90;1.19;E;USD;"005"
"004";FALSO;FALSO;"0004404";"0000124577";"0000030";"2019-02-18";56.36;6.76;E;USD;"009"
"004";FALSO;FALSO;"0004420";"0000126546";"0000694";"2019-03-16";16.38;1.97;E;USD;"005"
"003";FALSO;FALSO;"0004425";"0000125640";"0000162";"2019-03-06";6.56;0.79;E;USD;"010"
"003";FALSO;FALSO;"0004425";"0000126335";"0000248";"2019-03-13";61.83;7.42;E;USD;"010"
"004";FALSO;FALSO;"0004429";"0000125854";"0000463";"2019-03-08";2.37;0.28;E;USD;"011"
"004";FALSO;FALSO;"0004435";"0000127286";"0000944";"2019-03-25";1.30;0.00;E;USD;"010"
"004";FALSO;FALSO;"0004435";"0000127287";"0000945";"2019-03-25";17.75;2.13;E;USD;"010"
"004";FALSO;FALSO;"0004435";"0000127288";"0000946";"2019-03-25";2.37;0.28;E;USD;"010"
"004";FALSO;FALSO;"0004437";"0000129618";"0001773";"2019-04-22";41.52;4.98;E;USD;"005"
"003";FALSO;FALSO;"0004440";"0000125308";"0000114";"2019-02-27";13.78;1.65;E;USD;"010"
"004";FALSO;FALSO;"0004444";"0000129371";"0001679";"2019-04-17";79.47;9.54;E;USD;"011"
"004";FALSO;FALSO;"0004447";"0000127406";"0000972";"2019-03-26";1.74;0.21;E;USD;"005"
"004";FALSO;FALSO;"0004449";"0000125650";"0000385";"2019-03-06";14.60;1.75;E;USD;"011"
"004";FALSO;FALSO;"0004449";"0000128021";"0001184";"2019-04-03";11.51;1.32;E;USD;"005"
"004";FALSO;FALSO;"0004449";"0000128022";"0001185";"2019-04-03";10.48;1.20;E;USD;"005"
"004";FALSO;FALSO;"0004449";"0000128023";"0001186";"2019-04-03";13.30;1.60;E;USD;"005"
"004";FALSO;FALSO;"0004449";"0000128024";"0001187";"2019-04-03";5.60;0.67;E;USD;"005"
"003";FALSO;FALSO;"0004449";"0000129754";"0000582";"2019-04-23";12.81;1.54;E;USD;"010"
"004";FALSO;FALSO;"0004449";"0000130257";"0002028";"2019-04-29";24.43;2.93;E;USD;"005"
"003";FALSO;FALSO;"0004467";"0000126418";"0000263";"2019-03-14";10.18;1.22;E;USD;"009"
"004";FALSO;FALSO;"0004472";"0000129277";"0001654";"2019-04-16";7.79;0.93;E;USD;"011"
"004";FALSO;VERDADERO;"0004481";"0000126707";"0000744";"2019-03-18";33.75;4.05;C;USD;"005"
"004";FALSO;FALSO;"0004481";"0000127092";"0000878";"2019-03-22";8.95;1.07;E;USD;"009"
"004";FALSO;VERDADERO;"0004481";"0000128578";"0001387";"2019-04-08";11.38;1.37;C;USD;"005"
"004";FALSO;VERDADERO;"0004481";"0000129776";"0001837";"2019-04-23";20.04;2.35;C;USD;"009"
"004";FALSO;VERDADERO;"0004481";"0000129777";"0001838";"2019-04-23";42.52;5.10;C;USD;"005"
"004";FALSO;FALSO;"0004485";"0000125860";"0000466";"2019-03-08";14.15;1.70;E;USD;"011"
"003";FALSO;FALSO;"0004485";"0000125992";"0000185";"2019-03-11";2.79;0.33;E;USD;"010"
"004";FALSO;FALSO;"0004486";"0000126792";"0000776";"2019-03-19";6.70;0.80;E;USD;"010"
"004";FALSO;FALSO;"0004486";"0000128989";"0001560";"2019-04-12";3.21;0.39;E;USD;"005"
"004";FALSO;FALSO;"0004494";"0000127105";"0000887";"2019-03-22";3.44;0.41;E;USD;"009"
"004";FALSO;FALSO;"0004501";"0000128508";"0001357";"2019-04-08";7.95;0.95;E;USD;"005"
"004";FALSO;FALSO;"0004501";"0000130464";"0002111";"2019-04-30";12.86;1.54;E;USD;"009"
"004";FALSO;FALSO;"0004502";"0000124658";"0000069";"2019-02-19";10.92;1.31;E;USD;"005"
"004";FALSO;FALSO;"0004505";"0000124693";"0000084";"2019-02-19";9.38;1.13;E;USD;"005"
"004";FALSO;FALSO;"0004505";"0000125086";"0000230";"2019-02-25";2.81;0.34;E;USD;"005"
"004";FALSO;FALSO;"0004505";"0000126837";"0000792";"2019-03-20";11.34;1.36;E;USD;"005"
"004";FALSO;FALSO;"0004508";"0000129009";"0001570";"2019-04-12";23.18;2.78;E;USD;"005"
"004";FALSO;FALSO;"0004522";"0000126539";"0000692";"2019-03-15";19.78;2.37;E;USD;"009"
"004";FALSO;FALSO;"0004522";"0000128115";"0001221";"2019-04-03";16.65;2.00;E;USD;"009"
"004";FALSO;FALSO;"0004522";"0000128116";"0001222";"2019-04-03";6.21;0.75;E;USD;"005"
"004";FALSO;FALSO;"0004522";"0000129222";"0001636";"2019-04-15";15.94;1.91;E;USD;"005"
"004";FALSO;FALSO;"0004522";"0000129223";"0001637";"2019-04-15";12.13;1.46;E;USD;"005"
"004";FALSO;FALSO;"0004522";"0000130158";"0001988";"2019-04-26";15.00;1.80;E;USD;"009"
"004";FALSO;FALSO;"0004525";"0000128148";"0001234";"2019-04-04";16.55;1.99;E;USD;"005"
"004";FALSO;FALSO;"0004532";"0000127804";"0001112";"2019-03-30";54.15;6.50;E;USD;"005"
"003";FALSO;FALSO;"0004539";"0000127360";"0000392";"2019-03-26";114.27;13.71;O;USD;"010"
"003";FALSO;FALSO;"0004539";"0000127387";"0000395";"2019-03-26";15.81;1.90;O;USD;"010"
"004";FALSO;FALSO;"0004543";"0000127036";"0000857";"2019-03-22";54.43;6.53;E;USD;"005"
